Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
0,0,0,0,0.28839275661366831,0.049275692894335074,0,0,0,0,0,0.46995516265491361,0,0.13646493313383318,0.042306003537758506
0.12806949980569121,0,0.076380096493704808,0.20996767624286514,0.057256945452684331,0,0,0,0,0,0.33452919261213188,0.099616318167049661,0,0,0.077513584256837284
0.036373646718303024,0,0,0,0,0.061237682636823616,0,0,0.27283880943853922,0.62183055043286051,0,0,0,0,0
0,0.3459861117011836,0,0,0,0,0.2617066209768476,0,0.07774701440673433,0,0,0,0.30146500020447031,0,0
0.014740052866848445,0.066505964918501637,0,0.07161397607071926,0,0,0.045841561009972109,0.55325238106964891,0.10912989087148216,0,0,0.063435548571402683,0,0,0.072306017394813613
0,0,0,0,0.49503748970770034,0,0,0,0.15770957399320742,0,0,0.33434969974327,0,0,0
0,0.45968102905186808,0,0,0,0,0,0,0,0.12166300892217188,0,0.18826696120015171,0,0.19850491972545625,0
0,0,0,0,0,0,0,0.24910278892096369,0,0.34852422764267521,0.35662491561587417,0,0,0,0.038763930941043252
0.12240547396296923,0,0,0,0,0,0,0,0,0.64483244633919456,0,0,0,0.21458023143576524,0
0,0,0.16939263057298612,0,0,0,0.13142352412793987,0.039867528917462612,0,0.088857605517486477,0,0,0.055184280256194561,0.50543835045219376,0
0.11253015654638267,0,0,0,0,0.32346577063295412,0.039482439734761059,0,0.31646990004906511,0.041155333055805279,0.11557526758448915,0,0,0,0.042281574574886134
0.73634271691238595,0,0,0,0,0,0,0,0.057077483620530452,0.11693444412613865,0,0,0,0.080121536941474406,0
0,0,0,0.36838931902864941,0,0,0,0,0,0.19366647813689933,0,0,0,0,0.41933952896745957
0.084755940057674228,0,0,0,0.04692060523872562,0.52136492741668039,0.0444515800518318,0,0,0.14965690538950757,0,0.085200609321818804,0,0.062420666256217186,0
0.27060730054540916,0,0,0,0.19615314590944219,0,0.14738212243630777,0,0.048151203278710156,0,0,0,0.17767819429812079,0.15514997863754174,0
0,0,0,0,0,0.072696776725512918,0.089346506596163694,0,0,0.22477700218113633,0,0.021008284259753346,0.34747735273642055,0.17022229128998392,0.07071591164314299
0,0,0.13303249693868685,0,0.073769272276158704,0.30456361891918726,0,0,0.052513411328156345,0,0,0.36960098058772617,0,0.061478195444855659,0
0.064431339089117953,0,0,0,0.13075028459319762,0,0,0,0.1516118636271778,0.26749371433140201,0,0,0.32084590446918859,0.059461478566072971,0
0,0,0,0,0,0,0,0,0,0,0.80717541325431241,0,0,0.15155469804540689,0
0,0,0,0,0,0.070549621017984038,0,0,0,0.41047046667605558,0,0,0.30030305273843044,0,0.20721851608838837
0,0,0,0,0,0,0,0,0,0.35319941293358187,0,0.6294672252904373,0,0,0
0.27346763032674876,0,0.25277066609745052,0,0,0,0,0,0,0,0,0,0,0.10443491066617799,0.35574652414990005
0,0,0,0,0.13283259294810371,0.1151821789723227,0.3149086541941738,0,0,0.11198335586681735,0,0,0.10982964539535946,0.20372509656495483,0
0,0,0,0,0,0,0,0,0.077078440223739081,0.15494512713648786,0,0,0,0.49770355338148714,0.25740736266962655
0,0,0,0.045620968175259055,0,0,0,0,0.12700528987804555,0.28715070784347874,0,0.038920288178155987,0.4138573245026923,0,0.079337304100168315
0,0,0,0.17990130948853542,0,0.085157421181575127,0,0,0.07019068999639641,0.34393354736956711,0,0,0.30891224568867681,0,0
0.79074871094016574,0,0,0,0,0,0,0.19504362997729199,0,0,0,0,0,0,0
0.66687271378328261,0,0.047606347029025851,0.12869050465655926,0,0,0,0,0,0,0,0,0,0.06532243881134002,0.078174652122160071
0,0,0.092210164410535075,0,0,0,0,0,0,0,0,0,0.56999010970454356,0.30301709256811915,0
0.67690731496523271,0,0,0,0,0,0,0.28975930948877021,0,0,0,0,0,0,0
0.26964093846511272,0,0,0,0,0,0,0.092005220440400895,0,0,0,0,0.62754301503825138,0,0
0,0,0,0,0.38493354415958764,0,0.23152860301780551,0.20453088909460171,0,0,0,0,0.096178673182642629,0,0.06262626051789065
0.10313159266347156,0,0,0.55168389034050602,0,0.32657981815343728,0,0,0,0,0,0,0,0,0
0.063329655303819274,0.047326115281697702,0,0,0.19082230002767495,0,0,0,0,0,0,0,0.44246709806050805,0.24415005225361067,0
0,0,0,0.14644283303489133,0.052287807845241535,0.067384323391223508,0,0,0,0,0.054613263610960486,0,0.37582909030258049,0.29167795648140282,0
0,0,0.34874102786942979,0.094775254577925794,0,0,0,0,0,0,0.12387289736246049,0,0.40327743668263882,0,0
0,0,0,0,0.45003738575820629,0,0,0.1393115780366431,0.33710237580454699,0.03552448827184309,0,0,0,0,0.029135273922159807
0,0.19913741685688985,0,0,0,0,0,0.21811660210606942,0.53274590938694111,0,0,0,0,0,0
0,0,0.062820139316324367,0,0,0,0,0.29523705544227019,0,0.39910361209199507,0,0,0,0.17971731103089547,0.054463859723027155
0,0,0.10102431850805767,0.07657173074089621,0,0,0,0,0,0.28879195304969718,0,0,0.4388882280501053,0.085591332628621578,0
0.14104020961133645,0.041636040791260744,0.16604049095169626,0.097709450417613586,0,0,0,0,0.034075532842749709,0.19904432374189771,0.038692121482004245,0.11896350733607775,0,0.11313825099188299,0.046544801456454926
0,0,0,0.05300631679441125,0,0.043880967351275606,0.49100092703126053,0,0.083147378766944488,0,0,0.17276102695297096,0,0,0.14443866894700358
0,0,0,0,0,0,0,0,0.63901560635245969,0,0,0.065249858171950142,0,0.27668689129567176,0
0,0.22446645777958826,0,0.040042229121738729,0.23357683119461922,0,0.076199347555851782,0,0.026754336896993428,0.047900137415894557,0.12232255524799769,0,0.14785242222794281,0,0.077685679179818279
0.4055031639070848,0,0,0.043351072409062462,0,0,0.18211215376105094,0,0.070527682861229749,0.12921063588248191,0.1398493636693981,0,0,0,0.0242171635605672
0.097765227262377477,0,0,0.44407446270919942,0,0,0,0,0,0.11946483677944582,0.13056054356915861,0,0.09253784772442325,0.10870052029337794,0
0,0,0.09076570661510476,0.29317860113251132,0.092006682809553347,0,0,0,0.10152354379995011,0.21283288173822704,0,0,0,0.1995230792080562,0
0,0,0,0.14000513331842654,0,0,0.063770047439153627,0,0.10593255890066944,0.074359228967222635,0,0,0.11100021593750409,0.49159946943669725,0
0,0,0,0.11846699420121558,0.046112336915793618,0,0,0,0.54740994188753345,0,0,0,0.14607295712829302,0,0.12886585958628255
0,0,0,0.15042166843897373,0.29530990918467315,0,0.14562024372238064,0,0.29509656942544044,0,0,0,0,0.10743539202048659,0
0,0.083039421883476253,0,0,0.32688220799662038,0.060763637270043427,0,0,0.42776664127525693,0,0,0,0,0,0.093972325350910949
0.97171713937093285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2309330279264592,0.049904931145012273,0,0.13360969101735443,0.069491281487247564,0,0,0,0.063047975105509274,0,0.18970865628798581,0.25646682262361381,0
0,0.045429871588808221,0,0,0,0.2384251400991162,0.2521889255849854,0,0,0,0.039160030023947565,0,0,0,0.41404332231717822
0,0.083134349215026604,0,0,0.30447505182849582,0,0,0.026470882616871701,0.24988095051074055,0,0,0,0.053429468375729559,0.27615767569369359,0
0.74300353069946967,0,0,0,0,0,0,0,0.22232976853806594,0,0,0,0,0,0
0,0,0,0.25198092899789887,0,0.31200811331945122,0,0,0,0,0,0,0,0.41101093791897875,0
0,0,0.19865870116474954,0,0,0,0,0,0.075309202795692032,0.14290840162618942,0,0,0.074234583448686955,0.50011717123879873,0
0,0,0.17984844686046095,0.19396871700843626,0.069524792848981318,0.060583321193286827,0,0,0,0,0,0,0.15505666550401281,0,0.32901804051029004
0,0,0.073292235632419475,0.40090862673633293,0.045627095752656839,0.17667304115565902,0,0.10214506109437697,0,0,0,0,0.1072522784327337,0.082507446022003827,0
0,0,0,0,0.43380970472680241,0,0,0.079648332291583634,0.40941847054908592,0,0.047202506562312022,0.024021272988493745,0,0,0
0.12655764388015747,0,0,0,0.26928205932841892,0,0,0,0.53862007262466538,0,0,0.05601640623990032,0,0,0
0,0,0.053337751485561906,0,0.54172682588101784,0,0,0.04699142467077283,0.35151124523143223,0,0,0,0,0,0
0,0.05286437138082821,0.15974417137125449,0,0.26874211135616982,0,0,0,0.45444345225304011,0,0,0.055872550300489411,0,0,0
0,0.82661180847106019,0,0,0,0,0.15172149535254742,0,0,0,0,0,0,0,0
0,0,0,0,0.14981539073020528,0,0.074135286520975063,0.2148728369203306,0.47743097724669947,0,0,0.043343142820262748,0,0,0.031578827735391717
0,0,0,0.12345451785237245,0.30858350058044559,0,0,0,0.35181746738229519,0.16482186787915959,0,0,0,0,0.043659798172279218
0,0.11119690253920771,0,0,0.46568409298386898,0,0.082614957775064377,0,0,0,0.11952934926764788,0,0.2152275630445053,0,0
0,0,0,0,0.66765471874526894,0.024737412954160026,0,0,0.27220037747848885,0,0.027768597422266932,0,0,0,0
0,0.21307406112988347,0,0,0,0,0.075531884354788595,0,0.27887093874888091,0.3874836771102016,0,0,0.036150535275349213,0,0
0,0,0,0.40117176444687752,0.12409621453159886,0,0.075500543669087844,0.027647698349844742,0.36629276878853617,0,0,0,0,0,0
0,0.040135034295393605,0,0,0,0.46249862086032278,0,0,0,0.20336671311183124,0,0,0,0.28471691545729028,0
0.10016487968542503,0,0,0,0,0,0.066059177821318163,0,0.094935408420071615,0.62921393714817209,0,0,0.099370174047879012,0,0
0,0.028739053568923815,0,0.075233506743557499,0,0,0,0,0.25172117715669584,0.20836269819294961,0,0.046159724572944733,0.3809602985540893,0,0
0,0,0.048735062912290961,0.079202025703637421,0,0,0,0.058170650044591148,0.039417874448052163,0.7366433294564807,0,0,0,0.031012867227416765,0
0.12830674233499678,0,0,0,0,0,0,0.28299708729610767,0.24000421123074844,0.34035861109514043,0,0,0,0,0
0.3309165153391217,0,0,0,0,0,0,0.10017943717576576,0.1693878642468383,0,0.12118549397620229,0,0.2012493804988115,0,0.071312068698989414
0,0,0,0,0.22351196788186456,0,0.19313097669666793,0,0.36423309335940574,0,0,0.10460677614884062,0.10550815917848654,0,0
0,0,0.092914033034173449,0,0.1483348123585804,0,0.24844582347530117,0,0.1937478438253854,0,0,0,0.30206471010664465,0,0
0,0,0.12430222242408176,0.077829409594323287,0,0,0.15054164993866706,0.14177897794329772,0,0,0.1363351258240087,0.10089501971760928,0.15673267070610891,0,0.09700157431778636
0.59895062389667786,0,0,0,0,0,0,0,0.38135238185959092,0,0,0,0,0,0
0,0.31589567411673403,0,0,0.12816816494325778,0,0.1274154351198048,0,0,0,0.043429565430232304,0,0.23451120418235805,0,0.1413491715241845
0,0.046205769171462657,0.32603964366714661,0,0,0.055546423342295856,0,0,0,0,0.052272826663764711,0,0.26806440212204452,0.099109239512248912,0.14141416366986231
0,0,0.032719713749992475,0,0,0,0,0.043824861058752461,0.21162880377259263,0,0,0.25892026041540256,0,0.13715031584783485,0.30638103191112603
0,0,0,0,0,0,0,0,0,0.8486935609287275,0,0,0.14188612713129567,0,0
0.11501831610622626,0,0,0,0,0,0.21878504664085585,0,0.048604325357092096,0,0,0,0.55240205738487513,0.033851014354077294,0.025456879157715523
0,0,0.040331521509826142,0,0,0,0,0.068264670424633425,0,0,0,0,0.26584659781945219,0,0.61145462075638024
0.26955093653447765,0,0,0.063951969805514819,0.043932716848260361,0,0.089260586349733023,0,0.2471982925241473,0,0.15511504173482046,0.10166500276968472,0,0,0.024658778694689906
0,0,0,0.44490772403113527,0,0.32717282646358237,0,0,0,0,0,0,0.1898241519881339,0,0
0,0.18985299231002423,0,0.26515814824751988,0,0.036219119851102412,0.12833384624687263,0.37230579585706097,0,0,0,0,0,0,0
0,0,0,0,0,0.17776589415325131,0,0,0,0.40917223797201296,0.067829024503637994,0,0.21459857925436451,0.069600499288406101,0.048267786480183185
0.12180413906545431,0,0.094643022245028338,0.095569287286186064,0,0.075901851210468246,0,0,0,0,0,0.38426978035839804,0,0.1734567528404041,0.045159758385831271
0,0,0,0,0,0,0,0,0,0.61517145340537194,0.20581919720306921,0,0,0.16419451981364994,0
0,0,0,0.042583483697352369,0,0.030922292916844209,0,0,0,0.13655120522504258,0,0.77660966404791221,0,0,0
0.10477123930650896,0,0,0,0,0,0,0.39371638424215505,0,0.25363946544362398,0,0.1484168066864508,0,0,0.088344980492153793
0,0,0.091016101446321801,0,0,0,0,0,0.08850189714830009,0,0,0,0.80668888318071896,0,0
0,0,0,0,0,0,0,0.046742212469859566,0,0.74296278986831854,0.14388919220455207,0,0,0,0.050463764972459496
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0,0,0,0,0,0,0.061501949389143593,0,0.21183945728547815,0.71262349059166785,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.92820503240844687,0,0,0,0,0
0,0,0,0.14754499798955831,0,0.1796547490193473,0,0,0.10438114512832591,0.42297578170804645,0,0.047887133801151685,0.088984753011260798,0,0
0,0,0,0.0936140720415925,0.72356501381395943,0.028211096228640493,0,0,0.14566672192644212,0,0,0,0,0,0
0.06378068759230833,0,0,0.30778465122306331,0,0,0,0.071145343219308169,0.1222672053417066,0.053658416178125744,0.36672953681884285,0,0,0,0
0,0.13170205916469716,0,0,0.65433891969011493,0,0.11831129830977799,0,0,0,0,0.022888740940261415,0.065814525283878822,0,0
0,0.13368266146968447,0,0,0.092549336487592088,0,0,0,0,0.075032194405077329,0,0.59010261810346398,0,0.096937271191727806,0
0,0.72238729206718355,0,0,0,0.11583977888849951,0.14316824690634047,0,0,0,0,0,0,0,0
0,0.56802533739875138,0,0,0,0.30119400706157951,0.10855839442555881,0,0,0,0,0,0,0,0
0,0.50349494452325427,0,0.16277116552895302,0,0.066311415661429771,0.10121588667856855,0,0,0,0,0,0,0.15202216725759218,0
0,0,0,0,0,0.47067593718660228,0,0,0,0,0,0,0,0.48117583808198716,0
0.064228825873250586,0,0,0.40892122650282925,0,0,0,0,0.0734415371232255,0.22680598176057612,0,0,0,0.21746999754182558,0
0,0.083340294075086141,0,0,0,0,0,0.77961085691516518,0,0.12928184650805008,0,0,0,0,0
0,0.31768277994685562,0,0,0,0.39798855500430563,0,0.23099527300032072,0,0,0,0,0,0,0
0,0,0.12075422192616715,0.5470289963889915,0.31361211408034773,0,0,0,0,0,0,0,0,0,0
0,0,0,0.35729958815910567,0.1191965376726202,0,0,0,0,0.085568863602443077,0,0,0.37886635464279722,0,0.049544833946991503
0.098170328176827179,0,0,0,0,0,0,0,0,0.1869252254190471,0,0.59173726252903613,0,0.071512558557644865,0.042522189240634646
0,0.044833107473488329,0,0,0,0,0,0,0.27350177219317218,0,0.20003638403910604,0.0445162144011432,0,0,0.42499129777299505
0,0,0,0,0,0,0,0,0,0,0,0.15541570951996325,0.19368519573223397,0.61280381848727883,0
0.088570608454844185,0,0,0.1763138008487076,0,0.1071417927568248,0,0,0,0,0.22687372855778587,0,0.057212857973512818,0.26419701870027951,0.071729978755291204
0,0,0,0,0,0,0,0,0,0.67711103398523564,0,0,0.1517849042221423,0.066805849650422688,0.082075977230903943
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0,0,0,0.16225565932432484,0,0,0,0,0,0.66261079874094819,0,0.061299943468860363,0,0.099454491152701219,0
0,0,0,0,0,0,0.50573189518260719,0,0.19818236161655192,0.17735094001571597,0,0,0,0.10745273104505111,0
0.12156861484736024,0,0,0.17285695006725921,0,0,0,0,0,0,0,0,0,0.65851558955644063,0
0.56986461993124582,0,0,0.19880932701341,0.1094501785965377,0,0,0,0,0,0,0,0,0.10593383613841778,0
0,0,0,0,0.30807523327284447,0.099927826357558189,0.46361815179135385,0,0,0.056582107665351704,0.055536514023963229,0,0,0,0
0,0,0,0.67802921834220442,0,0.19207176724391029,0,0,0,0,0,0,0.10636959110991284,0,0
0,0.26776868312289714,0,0,0,0,0,0,0.67151776788289597,0,0,0,0.0461680849125123,0,0
0.083727867741329537,0,0.1183393228434694,0.13159274090742537,0.16651390020523513,0,0,0,0,0.32736517657360725,0,0,0,0.077564811478625664,0.085700761867435971
0,0.2342459764072643,0,0,0.15327269461235621,0,0.13078842308316724,0,0,0.16536201891344018,0,0.12972623050757223,0.11912177350736425,0,0.060275662418260038
0,0,0,0,0,0.84107333712436072,0,0,0,0,0.13829171018011002,0,0,0,0
0,0,0,0,0.53701833232373974,0,0.16521840459756074,0,0,0,0,0,0.25776323939516371,0,0
0,0,0,0,0,0.32935047322475181,0,0,0,0.32206095563748949,0,0,0,0,0.30648327234510958
0.078544733532424735,0.093599069354835251,0,0.24609971540426792,0.070405064855709451,0.14259082616579158,0,0.35993704687521361,0,0,0,0,0,0,0
0.28536265911801706,0,0.17022775334965012,0,0,0.49911637360994365,0,0,0.034508889960204368,0,0,0,0,0,0
0.77690205284748026,0,0,0,0,0,0,0,0.17895474035364328,0,0,0,0,0,0.032714626171821533
0.041854940346869748,0.047469090034278037,0,0,0,0,0,0,0,0.89664085761839341,0,0,0,0,0
0,0,0,0.94509792563358253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.13441002855742759,0,0,0,0.45620173542688497,0,0,0,0,0.39120639689425779,0
0,0,0,0,0,0.40689526730560505,0,0.37952133109253466,0,0,0,0,0,0.19307055488665942,0
0,0,0,0,0,0.064548643160873789,0,0,0.18258787374360419,0.31928097712003556,0,0,0,0.41477906634863554,0
0,0,0,0.39687595184300384,0.087216559498781487,0.14249475614656207,0,0,0,0.19624372084569416,0,0,0.16434848428578236,0,0
0,0,0,0,0,0,0,0,0,0,0.041512342330721493,0.4449511342273294,0.04570538937320854,0.45496562518738221,0
0,0,0,0,0,0.029839159540900988,0,0,0.043492326121218401,0.39505885680077546,0.034475381640097391,0.48980825969623554,0,0,0
0.042434032424063892,0.48251337787025822,0.018079469483454104,0.11358170751352857,0,0.18805974179534712,0,0,0,0.12355689372813476,0,0.02713709142861517,0,0,0
0,0,0,0,0,0.32353118327002944,0,0,0,0.33918422727133768,0,0,0,0.27574606738660451,0
0,0,0,0,0,0.55004734172256231,0,0,0.1004025821924103,0.18312141960322154,0,0.14351198397855758,0,0,0
0,0,0,0.3508720267366775,0,0,0,0,0.18732692928164149,0.42846766282680782,0,0,0,0,0
0,0.4086610031504882,0,0,0,0,0,0,0,0.56338198451990862,0,0,0,0,0
0,0,0,0,0.037102371667192997,0.15801431519748887,0.26266864051045086,0,0,0.33955523165513579,0,0.19190674069983704,0,0,0
0,0,0,0,0,0,0.04807728680662831,0,0,0.19929143264837174,0.039645362231631162,0.050983951476622998,0,0.13031231791151851,0.52057852477451338
0,0,0.14293904899148563,0,0.06289815797657454,0,0,0,0,0.14402785745343166,0,0.24698287907477273,0.38800052874588953,0,0
0.78277563097244107,0,0,0,0,0,0,0,0,0,0.14571497095574198,0.059201685513355681,0,0,0
0,0,0,0.75912602374219407,0,0,0,0,0,0,0,0,0,0.17420728985794012,0
0.87630301844437264,0,0,0,0,0,0,0.10354192121933921,0,0,0,0,0,0,0
0.23020866610980234,0,0.59215685812138619,0,0,0,0,0,0,0,0.13057556021033881,0,0,0,0
0.77631839833864891,0,0,0,0,0.059074028313896444,0,0,0,0.14036511806903873,0,0,0,0,0
0,0,0.27098755315984718,0,0,0.10574060105591963,0.50980272850773667,0.087278622248721405,0,0,0,0,0,0,0
0,0.093723435860229853,0,0,0,0.10699296380154827,0.39379503028593077,0,0.066762446928521083,0,0,0,0.018597753501621694,0,0.30762835374358005
0,0.21546842961478252,0.14357326536404369,0.082409666429997211,0.1263731843828946,0,0,0.20143300885063653,0.1332720793488984,0,0,0,0,0,0.084137009335823854
0,0,0,0.078681157388662409,0.057869502922551733,0,0.068335944524909015,0,0,0,0,0,0.37796865322960194,0,0.40656271451070908
0,0,0,0,0,0.79459171174074938,0,0,0,0,0,0,0,0.090418336438448987,0.095477731528171461
0,0,0.2500168463044361,0,0,0,0,0,0.20796742372827828,0,0,0,0,0,0.51001569725078044
0.25453832409483168,0,0,0,0,0,0,0,0,0.35580890042837388,0.28143199347190645,0,0,0.082933395836207902,0
0,0.16058043267082414,0,0,0.39915525625532333,0,0,0,0.12729773685763254,0,0,0.30548356537038307,0,0,0
0,0.25376288901284394,0,0.36570255934065954,0,0,0,0,0,0,0,0,0.30053447355737772,0,0
0,0,0,0.78292154542629988,0,0,0,0,0,0,0,0,0,0,0.18719337515875933
0,0,0,0,0,0.24033161762333993,0,0.032788516176729503,0.14584068091799798,0,0.13194161748572139,0,0.18291371038607404,0.18369195219978363,0.076631090653922498
0,0,0.066295353852373673,0.088747013798076341,0,0,0,0,0.46355937957991472,0.052937013052079963,0,0,0.31330971560393334,0,0
0.2418924340191097,0,0.11915284606048596,0,0,0.10357098641537457,0,0,0,0,0,0.25141756076406002,0.27563282241355452,0,0
0.054777447134049341,0.055868613160767626,0,0,0.025426070820385477,0,0.45933943188334581,0,0.075233385395325342,0.24523525696094928,0,0,0.041363027188393825,0,0.038354245188507961
0,0.038509933514501112,0,0.39945581645571193,0,0,0,0,0.37726851834899611,0,0,0,0,0.17838891178628116,0
0.23663868120238898,0,0,0,0,0,0,0,0,0.74700910088919681,0,0,0,0,0
0,0,0,0.13711095236395687,0,0,0,0,0.29572479410707309,0.54855958072469735,0,0,0,0,0
0,0,0,0.1251357519448133,0.036210354395977709,0.45220866076044069,0,0,0,0.25300967970711508,0,0,0,0.1163415129104186,0
0,0,0,0,0,0,0,0.11516355863475042,0.17957115823905087,0.44120356585277692,0,0.04956220025590688,0.076703117707889401,0.12708210075728735,0
0,0,0,0.029552786328563157,0,0,0,0.55628590501729169,0,0.27048539131027932,0,0,0.13484056592585075,0,0
0,0,0,0,0,0.52021985596548193,0.29352290695006011,0,0,0,0,0,0,0,0.16807538621820656
0,0,0.065324114579899423,0,0,0,0,0.067169064401690848,0.40931880914980445,0.28653289462408699,0,0,0,0,0.15883457922668801
0,0,0,0.20047149302946579,0,0,0,0.49500781490336582,0.05204770440948446,0.075361836896072315,0,0,0,0.1678518807390536,0
0.043898975176911215,0.092124464027764794,0,0.53303274426913383,0,0,0,0,0.068599046609691794,0,0.035490105154349763,0,0.1645642867266551,0.055452761050234223,0
0.13057983564462469,0,0.047789172874181843,0,0,0.43163268121177445,0,0,0,0.18374883458136498,0,0,0,0,0.19711704003750241
0,0,0,0,0.038424530074003191,0.2722319281619508,0,0,0,0.5534276471416395,0,0,0,0,0.12408792828598776
0,0.064971681602657122,0,0,0,0,0,0,0,0,0.077886892140893949,0,0.43028849455548285,0.41091088117241908,0
0.34228466923942341,0,0,0.075658048858026947,0,0,0,0,0.17711348765187124,0.15226838308043189,0,0,0,0.16128786221992122,0.080478440827035314
0,0,0.03672244976785366,0,0,0,0,0.56591013397890388,0,0.38784359600844381,0,0,0,0,0
0.20653554493775469,0,0,0,0,0.1407208651444054,0.075912743842852584,0.31584367688264664,0,0.12888735149744102,0,0,0.12528162404455293,0,0
0.30031133828588208,0,0,0.33939528258654411,0,0,0,0.074479776305504841,0,0.27562840571627595,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.42909607662632643,0,0.54101883693933417,0,0,0
0.17408062293695584,0,0,0.084799766837167986,0,0,0,0,0.37270115787424601,0.35136416731620507,0,0,0,0,0
0,0.49144906482454515,0,0.2043811312377973,0,0,0,0,0.042408629378033379,0.049580487783902116,0,0,0.20460491482282733,0,0
0.060077278409939761,0,0,0.061381077058855892,0.15530404401769582,0,0,0,0.12711099761862008,0.1036879154896246,0,0,0.48043867351606101,0,0
0,0,0,0,0,0,0,0,0,0,0,0.97971012362222321,0,0,0
0,0,0.21553154466054067,0,0.047132084800338057,0,0,0,0,0,0,0.11172255064185387,0.19466771387151763,0.27725083343781576,0.14687707787670584
0,0,0,0,0,0.56577091150547465,0,0.096612914084761692,0,0,0,0,0.2099332167835293,0,0.10239556061097069
0.054547062459993141,0.04468343329487226,0,0,0,0,0,0,0.049255265598810598,0.4124423384761936,0,0,0.25318758348022591,0,0.17731287067939511
0,0,0,0,0,0,0.23244741142105702,0.36935789894892429,0,0,0,0,0.12797658084703845,0.24577362188139057,0
0,0,0.048073935771631521,0,0,0,0.10734913252779492,0,0,0,0,0.33899185715219393,0,0.080101185010661977,0.40997999864836576
0.154842861939921,0,0,0.3379711669687569,0,0,0,0.065319066660950317,0,0.21489750347266953,0,0.082014522005020518,0,0,0.12916538564408739
0,0.51721296171774178,0,0,0,0,0,0,0.085116955869665362,0.38285525428625272,0,0,0,0,0
0,0,0,0.16295035852050718,0,0,0,0.15946314756290242,0.20918574180091298,0.04665403253835889,0.044946924948004494,0.025209390551756541,0.21740102376803841,0,0.13059963021041487
0,0,0.36763032854785088,0.11118901024779371,0,0,0,0,0,0,0,0.25595054611120338,0.070668149606240294,0,0.18345084288975097
0,0,0,0,0,0,0.067786255599283321,0,0,0.75682971295556278,0.040184491994924014,0,0.073430993522112145,0,0.050657424872127862
0.12131201581199337,0.15460941390796001,0,0,0,0,0,0.46839585701237357,0.15787202279003576,0,0,0,0,0.090564305723951466,0
0,0,0,0.075117297489608686,0,0,0.11712603511035542,0,0.63076886865157245,0,0.049587779930434575,0,0.11814074544436624,0,0
0,0.26372542547746697,0.1788067360841252,0,0,0,0,0,0.03751616045511047,0,0,0.038821604166041385,0,0.47087364472832066,0
0,0.14053503116013741,0,0,0.10919218852460777,0,0.12416338337369207,0,0.6144691597441293,0,0,0,0,0,0
0,0.14524919388831853,0,0.06853656395052668,0.12464951580582112,0,0.12159037937762113,0.10333126004583486,0.055363124548095062,0.12286859886548172,0.24960632311354378,0,0,0,0
0,0,0,0.066986743486991643,0.15240036825512285,0.28223647688698522,0,0.067272886402024321,0.22717322018519001,0,0.11312044841028057,0,0,0,0.082344235004663188
0.031181246902617234,0,0,0,0,0,0,0,0,0,0.026932168394735452,0.13261197038484968,0.2290445071715323,0,0.57388089437895951
0,0,0,0,0,0.23822040495981922,0,0,0,0.7406413714587603,0,0,0,0,0
0,0,0,0,0.55130751046953785,0,0.20146321246219234,0,0,0,0.15215851014844348,0,0,0.072154073067714167,0
0,0.19269928117800814,0.46046270275136808,0,0.18650468733688808,0.14887497946687117,0,0,0,0,0,0,0,0,0
0,0.096342723419623938,0.048508911103034333,0.062627278900578676,0,0,0,0,0,0,0.20696939040327736,0.53619256317264219,0,0.042765721013851794,0
0,0,0.30593750513753792,0,0.029404398366999592,0,0.063323413444688212,0,0,0.35906433040369812,0.081592134129590238,0,0.15401153828422232,0,0
0,0,0,0,0,0.46224944373446092,0,0,0.097248792363243033,0,0,0,0,0.4262160346608862,0
0,0,0,0,0,0,0,0.40866432285347293,0,0,0,0,0,0,0.57613097100781419
0,0,0,0,0,0.20109426257953941,0,0,0,0.33319861571786275,0,0,0,0.4511616474452802,0
0,0,0.062887680572416088,0,0,0.14403454475960276,0.059966805130494343,0,0,0,0,0,0,0.71522476756210884,0
0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668,0.06666666666666668
0.7520948797183874,0,0.032799360785786956,0,0,0.093679618244779606,0,0,0,0.10732356218618924,0,0,0,0,0
0.20607352696250317,0,0,0,0.072904139073188268,0,0,0.077968265333368286,0,0,0,0,0,0,0.61776668449806704
